Date,THY,AKBANK,TURKCELL
1/02/2019,-0.047279764,-0.028208802,-0.006177131
4/02/2019,0.015635591,-0.007256856,0.011049907
5/02/2019,-0.029451111,0.023391775,-0.015710536
6/02/2019,0.024827563,-0.031428505,0.001387852
7/02/2019,-0.012113012,-0.001475005,-0.00277178
8/02/2019,0.002043578,-0.002954151,0.007644025
11/02/2019,0.034670308,0.02814813,0.042758662
12/02/2019,-0.050591356,-0.023054718,-0.003968338
13/02/2019,-0.045674731,-0.025073786,-0.005311953
14/02/2019,0.027556209,0.015128587,-0.013351244
15/02/2019,-0.03175722,0.001490247,0.008119102
18/02/2019,-0.02915456,-0.010416569,-0.000671031
19/02/2019,0.000750768,-0.003007532,0.00335793
20/02/2019,0.007501904,-0.010558117,-0.000669383
21/02/2019,0.015636637,0.022865883,-0.066309438
22/02/2019,0.036656891,-0.008941845,-0.005738896
25/02/2019,-0.009193784,0.031578942,0.027417102
26/02/2019,0.025695907,0.001457661,-0.009831487
27/02/2019,-0.027139899,-0.014556036,0.00283673
28/02/2019,0.013590883,0.02067949,0.01414439
1/03/2019,-0.011997182,-0.033285103,-0.026499297
4/03/2019,-0.007142884,0.019461093,0.004298085
5/03/2019,0.028057579,-0.001468435,0.011412377
6/03/2019,-0.009797085,-0.011764759,-0.021156767
7/03/2019,-0.031095378,-0.031249925,0.002161429
8/03/2019,-0.039387306,-0.021505398,0.01725382
11/03/2019,-0.009870927,-0.007849252,0.01342748
12/03/2019,-0.001533704,0.025316415,0.002789408
13/03/2019,-0.014592974,0.023148177,0.004172473
14/03/2019,0.01558845,-0.012066346,-0.007617634
15/03/2019,-0.003069836,0.024427441,-0.032100494
18/03/2019,0.068514269,0.028315929,-0.030281181
19/03/2019,0.025936574,-0.008695621,-0.006691508
20/03/2019,-0.00140446,-0.023391847,-0.023951994
21/03/2019,-0.011954998,0.014970128,0.021472193
22/03/2019,-0.034163736,-0.04867264,-0.005255311
25/03/2019,0.030950633,-0.055813904,-0.014339454
26/03/2019,-0.034310189,-0.008210218,-0.006891247
27/03/2019,-0.056994852,-0.091059611,-0.120277621
28/03/2019,-0.011773911,0.083788731,0.078001912
29/03/2019,0.025416973,0.053781509,-0.008943337
1/04/2019,-0.001549148,-0.028708108,-0.018867931
2/04/2019,0.014740076,0.011494224,0.017558623
3/04/2019,0.013761491,-0.019480528,-0.00246513
4/04/2019,0.070889862,0.038079481,0.047775987
5/04/2019,0.018309876,0.052631583,-0.00235854
8/04/2019,-0.017980652,-0.025757618,-0.018912407
9/04/2019,0.009859179,-0.006220792,0.004016119
10/04/2019,-0.008368193,-0.014084494,0.002399962
11/04/2019,-0.004219439,0.004761849,-0.002394216
12/04/2019,-0.017655367,-0.020537141,-0.007200063
15/04/2019,0.002156703,-0.006451564,0.017727596
16/04/2019,0.030846508,0.022727296,0.013460183
17/04/2019,0.00069591,0.038095177,0.021093587
18/04/2019,-0.003477065,-0.035168132,-0.019892853
19/04/2019,-0.011165377,-0.009508759,-0.00234197
22/04/2019,-0.015525777,-0.020800016,-0.000782345
23/04/2019,0,0,0
24/04/2019,0.007168486,0.039215705,-0.013312615
25/04/2019,-0.022064087,-0.036163455,-0.012698359
26/04/2019,0.014556027,0.009787892,0.00723479
29/04/2019,0.019368757,-0.021001631,0.005586474
30/04/2019,0.007037325,0.011551207,-0.009523748
1/05/2019,0,0,0
2/05/2019,-0.018169128,-0.021207273,-0.024839765
3/05/2019,-0.009252677,-0.001666674,0.001643299
6/05/2019,-0.010057496,-0.010016659,-0.015586453
7/05/2019,-0.018867872,-0.015177052,-0.032500133
8/05/2019,-0.041420148,-0.00513701,0.00258432
9/05/2019,-0.037808624,-0.024096327,-0.020618893
10/05/2019,-0.027265449,-0.005291029,0.022807276
13/05/2019,0.014839267,-0.028368836,-0.024013784
14/05/2019,0.016246938,0.04014599,-0.006151304
15/05/2019,-0.031974466,0.012280758,0.002652576
16/05/2019,0.01073494,0.00173311,-0.001763576
17/05/2019,-0.0179738,0,-0.001766789
20/05/2019,0.005823602,-0.005190335,-0.007964574
21/05/2019,-0.032258093,-0.019130436,0.014272909
22/05/2019,-0.033333282,-0.021276605,0.004397695
23/05/2019,0.044208663,0.007246321,0.001751221
24/05/2019,0.012701068,0.032374073,-0.003496706
27/05/2019,-0.010033435,-0.019163681,-0.013157786
28/05/2019,0.022804012,0.021314397,0.011555636
29/05/2019,0.004128835,-0.003478277,0.011423531
30/05/2019,0.019736824,0.031413584,0.013900992
31/05/2019,0.006451607,0.008460275,-0.00599816
3/06/2019,-0.003205125,-0.00335572,0.038792866
4/06/2019,0,0,0
5/06/2019,0,0,0
6/06/2019,0,0,0
7/06/2019,0.045819989,0.069023552,0.063070618
10/06/2019,0.01844733,0.012598405,-0.010928991
11/06/2019,-0.02415092,0.001555293,-0.023678043
12/06/2019,0.001546752,-0.023291954,0.006467367
13/06/2019,-0.021621601,-0.028616826,-0.024899708
14/06/2019,0.003157061,-0.003273337,0.020593091
17/06/2019,0.025177002,0.022988449,0.000807239
18/06/2019,0.013814298,0.024077078,0.027249862
19/06/2019,-0.018925057,0.031347951,-0.011885769
20/06/2019,0.004629662,0.013677799,0
21/06/2019,-0.016897101,0.008995543,0.004811426
24/06/2019,0.007031262,0.02823178,0.030327382
25/06/2019,-0.010861159,-0.008670489,-0.01006991
26/06/2019,-0.021176506,-0.018950451,-0.013301928
27/06/2019,0.012019277,-0.005943563,0.006344156
28/06/2019,0.020585925,0.017937228,0.005516044
1/07/2019,0.021722244,0.070484541,0.052507917
2/07/2019,0.024297623,-0.00274343,-0.014147427
3/07/2019,-0.021497403,-0.013755153,-0.00453169
4/07/2019,0.016666687,-0.002789413,0.003793586
5/07/2019,-0.005961246,0.050349672,-0.028722592
8/07/2019,-0.031484263,-0.001331564,-0.017120645
9/07/2019,-0.051083579,-0.017333346,0.010292896
10/07/2019,0.00815656,0.024423382,0.02429486
11/07/2019,-0.006472486,-0.011920583,0.026013727
12/07/2019,-0.027687309,-0.022788241,-0.008202844
15/07/2019,0,0,0
16/07/2019,0.038525968,-0.01371735,0
17/07/2019,0.025000035,0.027816333,0.001503694
18/07/2019,0.027537402,0.024357285,0.002252278
19/07/2019,-0.007656997,-0.00396303,-0.004494515
22/07/2019,-0.016203707,-0.002652532,-0.005267013
23/07/2019,0.023529427,0.023936149,0.015885036
24/07/2019,-0.007662864,-0.00779218,0.008935239
25/07/2019,-0.023166038,-0.018324563,-0.022140309
26/07/2019,0.008695701,0.00933331,0.00377371
29/07/2019,0.000783717,0.017173,0.018796956
30/07/2019,-0.00234931,-0.018181774,-0.001476031
31/07/2019,-0.021193054,-0.001322693,-0.032520286
1/08/2019,-0.004009638,-0.011920583,-0.015278759
2/08/2019,-0.008856655,-0.024128664,-0.045772001
5/08/2019,0.014622205,-0.002747265,-0.005353203
6/08/2019,-0.008807018,0.023415949,0.02640284
7/08/2019,-0.030694678,-0.005383605,-0.034565855
8/08/2019,0.00333333,0.017591354,0.032472894
9/08/2019,0.009136184,0.01196814,-0.005645192
12/08/2019,0,0,0
13/08/2019,0,0,0
14/08/2019,0,0,0
15/08/2019,-0.030452666,-0.056504661,-0.01784277
16/08/2019,-0.030560243,-0.030640604,0.029727586
19/08/2019,-0.020140148,-0.021551751,0.005613503
20/08/2019,0.001787351,0.004405306,-0.019138811
21/08/2019,-0.007136478,-0.004385985,-0.02520334
22/08/2019,0.010781661,-0.008810541,0.045037667
23/08/2019,-0.004444461,0.03407401,0.008778941
26/08/2019,0.033928582,-0.010028629,-0.021360864
27/08/2019,-0.001727073,-0.005788738,-0.023443695
28/08/2019,-0.018166093,0.002911221,0.019039684
29/08/2019,-0.004405303,0.001451385,0.046303732
30/08/2019,0,0,0
2/09/2019,0.020353941,0.040579682,0.010093128
3/09/2019,-0.00086724,0.01392764,0.009992358
4/09/2019,-0.004340294,0.002747265,0.012937785
5/09/2019,0.037489045,-0.001369936,-0.004507983
6/09/2019,-0.018487338,-0.02194784,-0.021886924
9/09/2019,0.013698617,0.026648018,0.010030992
10/09/2019,0.027871615,0.00136606,0.006111498
11/09/2019,0.002465056,0.008185509,0.012148831
12/09/2019,-0.016393427,0.023004098,-0.006751585
13/09/2019,0.029166698,0.013227508,0.020392602
16/09/2019,-0.040485829,-0.020887695,-0.020725423
17/09/2019,0,-0.005333357,-0.018896436
18/09/2019,-0.007594949,0.018766775,-0.015408311
19/09/2019,-0.02465986,-0.026315779,-0.006259913
20/09/2019,-0.006102933,-0.006756787,-0.002361913
23/09/2019,0,0.00136055,0.011838894
24/09/2019,0.021929825,0.031250008,0.006240211
25/09/2019,0.007725335,0.011857697,0.022480588
26/09/2019,-0.013628607,0,-0.025776906
27/09/2019,0.045768544,0.075520856,0.010894831
30/09/2019,0.023947149,-0.01573851,0.005388874
1/10/2019,-0.049193522,-0.020910243,-0.025268106
2/10/2019,0.005089094,-0.010050236,0.018853072
3/10/2019,-0.00843885,-0.012690351,-0.013878221
4/10/2019,0.010212756,0.011568113,0.02032847
7/10/2019,0.01095199,-0.016518437,-0.006130314
8/10/2019,-0.010833343,0.002584054,0.010023173
9/10/2019,-0.016849184,-0.038659841,-0.003816791
10/10/2019,-0.00599826,-0.025469153,-0.045210761
11/10/2019,0.003448272,-0.005502088,0.018458934
14/10/2019,-0.063573944,-0.082987522,-0.038613042
15/10/2019,0.011926616,0.01508295,0
16/10/2019,-0.029918398,-0.008915345,-0.012294985
17/10/2019,0.037383232,0.031484328,-0.013278017
18/10/2019,0.0396396,0.055232521,0.042893267
21/10/2019,-0.006065831,-0.026170782,0.001202301
22/10/2019,0.007846569,0.001414364,0.012701652
23/10/2019,0.029411694,0.016949161,0.02755269
24/10/2019,-0.005882327,0,0.012618333
25/10/2019,0.006762462,-0.006944408,0.002336362
28/10/2019,-0.005877388,-0.006993039,0.004662081
30/10/2019,-0.016891876,-0.021126788,-0.005413895
31/10/2019,-0.001718252,-0.004316496,0.012829096
1/11/2019,-0.003442338,0.001445093,-0.013535158
4/11/2019,0.020725369,0.021644978,-0.007263796
5/11/2019,0.004230135,-0.004237238,0.03333323
6/11/2019,0.006739674,0.014184392,0.011014981
7/11/2019,0.058577391,0.02657341,0.024124429
8/11/2019,0.011067221,0.001362404,0.001519817
11/11/2019,0.014073519,-0.00136055,0.006828643
12/11/2019,0.028527361,0.019073589,0.009796456
13/11/2019,0.029984979,0.022727244,-0.018656765
14/11/2019,-0.010917003,-0.015686218,-0.008365116
15/11/2019,0.006622528,0.018592251,0.009202504
18/11/2019,0.040204622,0.014341592,0.017477272
19/11/2019,-0.007027367,0,0.007468249
20/11/2019,-0.012031145,-0.002570643,-0.007412887
21/11/2019,-0.014326634,0.002577268,-0.011949229
22/11/2019,-0.008720922,0.002570706,-0.010581964
25/11/2019,-0.013929658,-0.014102565,0.003819704
26/11/2019,0.020817824,0.014304292,0.002283039
27/11/2019,-0.010924954,-0.007692342,0.012148836
28/11/2019,0.016200314,0.010335964,0.029257317
29/11/2019,-0.010869607,-0.008951447,-0.010932928
2/12/2019,0.018315019,0.002580657,-0.009579957
3/12/2019,-0.020863307,-0.011583001,-0.007440542
4/12/2019,0.009551809,0.002604115,0.012743749
5/12/2019,0.003639024,0.009090951,0.024426328
6/12/2019,-0.0058013,-0.001286944,-0.002167642
9/12/2019,0.00510574,-0.009020659,-0.018102797
10/12/2019,-0.00580551,0.002600792,-0.0162243
11/12/2019,-0.006569354,-0.007782136,0.007496318
12/12/2019,0.03232921,0.031372564,0.011160774
13/12/2019,-0.016370142,0.013941699,0.006622476
16/12/2019,0.012301019,0.021250035,0.010233873
17/12/2019,-0.006433178,0.00856791,0.002537125
18/12/2019,-0.011510781,-0.012135918,-0.003639056
19/12/2019,0.002183456,-0.00368558,0.013148405
20/12/2019,0,0.003699214,-0.016582569
23/12/2019,0,0.00368552,0.003665586
24/12/2019,0.015976711,0.006119919,0.008035149
25/12/2019,0,0.001216491,0.00362316
26/12/2019,-0.00214437,0.004860408,0.006498218
27/12/2019,0,-0.004836899,-0.002869418
30/12/2019,0.024355312,0.003645277,-0.001438838
31/12/2019,0.0111888,-0.01694917,-0.007204701
2/01/2020,0.025587821,0.007389196,0.018868
3/01/2020,-0.037761259,-0.026894926,-0.012820558
6/01/2020,-0.049054011,-0.031406994,-0.012265564
7/01/2020,-0.002210739,0.010376118,0.015339769
8/01/2020,-0.002954207,0.021822823,-0.003597167
9/01/2020,0.056296313,0.069095484,0.061371878
10/01/2020,0.009116417,0.018801381,-0.018367342
13/01/2020,0.03057676,0.009227262,0.003464906
14/01/2020,-0.000674324,0.011428623,0.022608234
15/01/2020,-0.0067476,-0.002259897,-0.012253231
16/01/2020,0.021739109,-0.003397579,-0.000689149
17/01/2020,-0.001329754,0.001136424,-0.011034472
20/01/2020,0.003994638,0.009080631,0.01115759
21/01/2020,-0.015251959,0.002249619,0.027586146
22/01/2020,-0.006060616,-0.023568966,-0.011409424
23/01/2020,-0.033875338,0.011494192,-0.002715493
24/01/2020,0.019635325,-0.005681789,-0.017699073
27/01/2020,-0.030261319,-0.024000053,-0.024255049
28/01/2020,0.004255281,-0.00936761,-0.008522773
29/01/2020,-0.003531087,-0.021276692,0.018624743
30/01/2020,-0.02267893,0.01690829,-0.003516229
31/01/2020,-0.00652648,-0.009501115,-0.00141144
3/02/2020,0.00948906,-0.002398209,0.004947059
4/02/2020,0.036876373,0.03605774,0.02180022
5/02/2020,0.018828417,0.004640392,-0.00481761
6/02/2020,0.008213545,-0.002309479,-0.003457798
7/02/2020,-0.018329906,-0.02777779,-0.003469796
10/02/2020,-0.03042874,-0.015476086,-0.020195059
11/02/2020,0.019258167,0.010882579,0.018479134
12/02/2020,0.037088855,-0.027511912,0.023726433
13/02/2020,0.012820549,0.001230018,-0.000681701
14/02/2020,-0.007994662,-0.004913967,-0.013642569
17/02/2020,0.026863641,0,0.006915597
18/02/2020,-0.018966642,-0.003703781,0.00343405
19/02/2020,-0.004666646,-0.017348221,0.008213528
20/02/2020,-0.036168784,-0.03278685,-0.011541033
21/02/2020,0.00694923,0.001303787,-0.004807684
24/02/2020,-0.043478269,-0.020833364,-0.024154546
25/02/2020,-0.025974002,-0.005319108,0.03111735
26/02/2020,-0.018518519,0.014705883,-0.017146696
27/02/2020,-0.07396223,-0.044795793,-0.013956808
28/02/2020,-0.038304829,-0.068965492,-0.037508799
2/03/2020,0.004237304,0.019259273,0.021323532
3/03/2020,0.019409243,0.039244149,0.017998547
4/03/2020,-0.026490041,0.040559418,0.038189524
5/03/2020,-0.004251717,0.004032211,0.019754771
6/03/2020,-0.049530309,-0.020080217,-0.027388155
9/03/2020,-0.067385444,-0.050546541,-0.055631926
10/03/2020,-0.039499021,-0.011510774,-0.027636294
11/03/2020,0,0,0
12/03/2020,-0.149448414,-0.081513773,-0.015706853
13/03/2020,0.07311331,0.019017363,-0.019756716
16/03/2020,-0.095604484,-0.052877075,-0.051162828
17/03/2020,-0.037667009,-0.003284087,0.036681489
18/03/2020,0.00252525,-0.026359182,-0.011137509
19/03/2020,-0.001259475,-0.038917101,-0.030571244
20/03/2020,0.006305194,-0.019366113,0.051452256
23/03/2020,-0.030075219,-0.028725355,0.071823175
24/03/2020,0.073643497,0.060998066,-0.011045615
25/03/2020,0.051744805,-0.027874522,-0.019359645
26/03/2020,0.059496621,0.025089632,0.015185972
27/03/2020,-0.041036728,-0.031468503,-0.059835458
30/03/2020,-0.021396456,-0.007220249,-0.01193313
31/03/2020,0.041427,0.021818192,-0.011272181
1/04/2020,-0.007734878,-0.03024916,-0.007329045
2/04/2020,0,-0.001834781,0.022149387
3/04/2020,-0.005567844,-0.007352974,0.000802646
6/04/2020,0.026875673,0.031481533,0.017642275
7/04/2020,0.039258414,0.00359068,0.000788019
8/04/2020,0.003148026,0.008944496,0.030708705
9/04/2020,0.019874432,0.063829728,0.007639391
10/04/2020,0.005128225,0.018333417,-0.009855915
13/04/2020,0.040816287,-0.014730017,-0.000765694
14/04/2020,0.071568677,0.003322274,0.01226049
15/04/2020,-0.050320236,-0.056291403,-0.016654064
16/04/2020,-0.020231217,-0.005263096,0.001539717
17/04/2020,0.03244837,0.021163944,0.025365085
20/04/2020,0.013333366,0,0.001499245
21/04/2020,-0.016917321,-0.018998275,-0.011227578
22/04/2020,-0.006692131,0.001760571,0.028766131
24/04/2020,-0.010587161,0.0087873,0.001471665
27/04/2020,0.052529181,0.052264878,0.019103602
28/04/2020,-0.014787417,-0.019867559,0.004325867
29/04/2020,-0.004690449,0.011824295,-0.003589434
30/04/2020,0.005655082,-0.016694486,0.000720531
4/05/2020,-0.013120932,-0.027164644,-0.028077793
5/05/2020,0,-0.001745209,-0.005185166
6/05/2020,0.001899379,-0.003496519,-0.008190587
7/05/2020,0.006635042,-0.003508788,-0.007507554
8/05/2020,-0.001883192,-0.019366113,0.008320695
11/05/2020,0.001886746,0,0.003000739
12/05/2020,0.002824834,0.007181273,0.016454839
13/05/2020,0,-0.005347618,0.009565821
14/05/2020,-0.010328607,-0.026881755,-0.026967903
15/05/2020,0.004743851,0,0.002247183
18/05/2020,0.022662868,0.009208145,0.023916278
20/05/2020,0.003693441,0.005474567,0.013868635
21/05/2020,0.020239215,-0.001814979,0.010079156
22/05/2020,0.010820549,0.001818279,0.010691407
27/05/2020,0.099910783,0.016333833,-0.019040902
28/05/2020,0.026763984,0.010714247,-0.002156786
29/05/2020,-0.014218034,0.003533585,-0.008645501
1/06/2020,0.024038478,0.021126857,0.021075576
2/06/2020,-0.01251955,-0.00172423,-0.004270447
3/06/2020,-0.007131549,0.010362742,0.007862801
4/06/2020,0.007182774,-0.005128145,0.005673737
5/06/2020,0.009508707,0.017182039,0.028913926
8/06/2020,-0.007849249,-0.006756705,-0.014393435
9/06/2020,-0.000791157,-0.005102064,-0.008344893
10/06/2020,0.002375276,0.001709409,-0.001402519
11/06/2020,-0.012638219,-0.010238871,0.002808978
12/06/2020,0.018399963,0.003448291,-0.00280111
15/06/2020,-0.01178316,-0.010309324,0.014044891
16/06/2020,0.001589862,0.015624985,0.023545759
17/06/2020,-0.011111138,-0.003418819,0.001353175
18/06/2020,0.004815443,0,0.0966216
19/06/2020,0.001597404,0.025729021,0.04189775
22/06/2020,0.006379579,0.030100306,-0.02779416
23/06/2020,-0.005546727,-0.004870073,0.017031505
24/06/2020,-0.012748992,-0.026101259,0.001794312
25/06/2020,0,-0.011725183,-0.008955191
26/06/2020,0.006456814,0,-0.00240975
29/06/2020,0,0.035593214,-0.003019192
30/06/2020,0.005613448,0,0.003028335
1/07/2020,-0.020733671,-0.026186617,-0.026569891
2/07/2020,-0.001628624,0.006722637,0.00496276
3/07/2020,-0.027732475,-0.015024947,-0.011728413
6/07/2020,-0.001677891,0.033898208,0.014990575
7/07/2020,-0.021848679,-0.013114734,0.00799997
8/07/2020,-0.027491464,-0.01661129,-0.000610376
9/07/2020,0.014134263,-0.020270197,-0.03298723
10/07/2020,0.027003522,-0.012069019,0.016424512
13/07/2020,0.016115316,0.020942418,0.017402173
14/07/2020,-0.01335558,-0.010256457,-0.014050161
16/07/2020,0.010998318,0.010362742,0.00371752
17/07/2020,-0.002510438,-0.005128145,0
20/07/2020,-0.005033592,-0.001718305,0.001234501
21/07/2020,-0.012647523,0.001721262,0.012330472
22/07/2020,0,-0.003436441,-0.017052373
23/07/2020,0.009393651,0.001724061,0.001858729
24/07/2020,-0.007614226,-0.006884629,-0.008039488
27/07/2020,-0.011082623,-0.00866555,-0.002493819
28/07/2020,-0.044827624,-0.038461542,-0.050000063
29/07/2020,-0.022563177,-0.032727243,-0.012499888
30/07/2020,-0.012927086,-0.015037662,-0.009993433
4/08/2020,0.028999105,-0.03244271,-0.003364725
5/08/2020,-0.013636329,-0.009861881,0.015530057
6/08/2020,-0.058064525,-0.059761029,-0.027260603
7/08/2020,0.047945182,0.008474615,0.014354081
10/08/2020,-0.014939295,-0.00210085,0.004043044
11/08/2020,0.100473881,0.06947369,0.016778529
12/08/2020,-0.008613215,-0.001968513,0.016501655
13/08/2020,-0.028670714,-0.009861881,0.005844134
14/08/2020,-0.004472289,-0.017928367,-0.043899257
17/08/2020,-0.015274041,0.014198848,-0.000675217
18/08/2020,0.010948895,0.007999938,0.006081058
19/08/2020,0.017148063,0.023809535,0.023505689
20/08/2020,-0.006211237,-0.013565858,0.009186449
21/08/2020,-0.011607153,-0.005893936,-0.022756871
24/08/2020,0.000903363,-0.011857665,-0.017298738
25/08/2020,0.008122758,-0.022000099,-0.018280298
26/08/2020,-0.012533603,0.014314994,-0.004827568
27/08/2020,0.006346387,0.014112967,0.010394971
28/08/2020,-0.009909965,-0.005964241,-0.001371737
31/08/2020,-0.035486751,-0.019999992,-0.016483524
1/09/2020,0.005660327,0.008163202,-0.002094894
2/09/2020,-0.013133151,-0.002024301,0.013995748
3/09/2020,-0.014258609,-0.008113627,-0.002070386
4/09/2020,0.012536173,0.004089998,0.02213
7/09/2020,0.025714329,0.006110008,0.007442462
8/09/2020,0.000928438,-0.008097104,-0.025520456
9/09/2020,0.005565902,0,-0.005513418
10/09/2020,-0.007380067,0.008163202,0.000692929
11/09/2020,0.014869874,-0.004048502,-0.006925182
14/09/2020,-0.001831544,-0.004065059,-0.004881363
15/09/2020,-0.015596338,-0.004081651,0.005606146
16/09/2020,-0.009319612,0.002049089,-0.002787446
17/09/2020,0.002822176,-0.006134898,0.002096358
18/09/2020,-0.002814234,-0.002057622,0.006973475
21/09/2020,-0.027281276,-0.024742279,0.018005613
22/09/2020,0.021276621,0,0.02789112
23/09/2020,-0.002840974,0.010570873,0.027796125
24/09/2020,-0.001899288,0.054393243,-0.005151301
25/09/2020,-0.001902993,0.015872991,-0.013592248
28/09/2020,-0.011439455,-0.019531149,-0.01706037
29/09/2020,-0.001928593,-0.00597622,0.000667621
30/09/2020,0.012560305,0.032064276,0.012675069
1/10/2020,0.008587801,0.003883418,0.008563934
2/10/2020,0.006622578,-0.001934245,-0.001959496
5/10/2020,0.003759395,0.003875987,0.030104665
6/10/2020,-0.004681666,-0.007722043,-0.004447188
7/10/2020,0.000940755,-0.013618644,0.007657916
8/10/2020,0.004699176,-0.001972396,-0.004433169
9/10/2020,0.007483712,0.017786642,0.017175508
12/10/2020,0.00278549,0.00776693,0.028768124
13/10/2020,-0.016666695,-0.005780373,-0.004863264
14/10/2020,0.003766475,0,0.030543745
15/10/2020,-0.014071259,-0.011627865,-0.021339752
16/10/2020,0.005708798,0.019607836,0.020593563
19/10/2020,0.005676483,0.04038461,0.024925842
20/10/2020,-0.005644442,-0.001848437,-0.010422775
21/10/2020,-0.008514679,0.00370372,-0.025746072
22/10/2020,-0.009541931,-0.051660569,-0.016816695
23/10/2020,-0.000963413,-0.013618644,-0.003054479
26/10/2020,-0.055930562,-0.039447718,-0.042892122
27/10/2020,-0.034729331,0.018480476,-0.007042227
28/10/2020,-0.030687827,-0.014112967,-0.03675054
30/10/2020,-0.015283776,-0.022494791,-0.018741564
2/11/2020,0.044345853,0.006276077,0.025920844
3/11/2020,0.009554156,0.047817063,0.017952127
4/11/2020,0.029442663,-0.005952311,-0.001959496
5/11/2020,-0.008171596,0,0.031413626
6/11/2020,0,0,0.017766558
9/11/2020,0.09989704,0.073852237,0.013715658
10/11/2020,0.075842644,0.05018592,-0.05350558
11/11/2020,0.02698002,0.10088489,0.029239788
12/11/2020,-0.007627131,0.006430976,0.005050486
13/11/2020,-0.017079403,0.007987178,0.019472352
16/11/2020,0.025195478,0.001584793,-0.009858312
17/11/2020,-0.029661049,-0.050632984,-0.025513347
18/11/2020,0.022707444,0.045000042,0.012771345
19/11/2020,0.000853991,0.035087644,0.011349454
20/11/2020,0.01706483,0.006163432,0.003740634
23/11/2020,-0.014261751,-0.042879063,-0.015527954
24/11/2020,0.006808504,0.006400029,-0.005678275
25/11/2020,0.011834349,0.001589832,-0.003807156
26/11/2020,0.017543862,0.022222245,0.010191045
27/11/2020,-0.017241382,-0.010869614,-0.009457658
30/11/2020,-0.044277416,-0.045525879,-0.039833076
1/12/2020,0.090909091,0.037828957,0.036659934
2/12/2020,-0.015224326,-0.011093552,-0.005239065
3/12/2020,-0.008136728,0,0.02699148
4/12/2020,-0.000820285,-0.009615428,0.004487154
7/12/2020,0.00903117,-0.021035537,-0.017230402
8/12/2020,-0.004882052,0.0016529,0.006493533
9/12/2020,0.004906003,0.026402598,-0.003871009
10/12/2020,-0.006509351,0.008038622,-0.002590659
11/12/2020,0.00737102,0.004784711,-0.002597388
14/12/2020,0.02113823,0.011111084,0.016927114
15/12/2020,0.007165541,0,-0.005761873
16/12/2020,0.007114637,-0.003139732,0.021893111
17/12/2020,0.022762949,0.007874052,-0.003780697
18/12/2020,-0.002302359,0.010937473,0.023402899
21/12/2020,-0.0630769,-0.02318388,-0.038936917
22/12/2020,0.02134641,0.026898623,0.009003163
23/12/2020,0,-0.003081603,0.000637345
24/12/2020,0.027331203,0.013910343,0.006369453
25/12/2020,-0.001564906,-0.006097514,0.013291125
28/12/2020,-0.010188097,0.004601248,0.001873879
29/12/2020,0.020585925,0.010686996,-0.005611001
30/12/2020,0.002327365,0.043806622,0.017554819
31/12/2020,0.007739968,0.014471846,-0.005545315
4/01/2021,-0.026113682,0.01283872,0.017967861
5/01/2021,-0.007886465,-0.012675976,0.006086392
6/01/2021,0.007949156,0.048502077,0.019963765
7/01/2021,0,0.02448984,-0.004151873
8/01/2021,0.012618284,-0.001328092,0.004169183
11/01/2021,-0.010903453,-0.027925529,-0.00296564
12/01/2021,0.011811069,-0.004103919,-0.006543744
13/01/2021,0.031906602,-0.004120898,0.026946129
14/01/2021,-0.00150833,-0.017931048,-0.016909581
15/01/2021,0.003021145,-0.028089878,-0.014827967
18/01/2021,-0.003012045,0.010115582,0.007826506
19/01/2021,0.018882176,0.004291865,0.013739526
20/01/2021,-0.017049633,-0.014245009,-0.012374766
21/01/2021,-0.017345437,0,-0.011336509
22/01/2021,-0.007674553,-0.028901794,-0.001810431
25/01/2021,-0.017788128,-0.023809487,0.00906893
26/01/2021,-0.005511787,0.007621986,-0.008987424
27/01/2021,-0.053840087,-0.040847164,-0.008464398
28/01/2021,0.031799173,0.026813846,0
29/01/2021,-0.017842682,-0.019969293,-0.028048799
1/02/2021,-0.008257591,0.017241304,0.008155598
2/02/2021,0.004163213,0.00924511,0.014312362
3/02/2021,0.00746262,0.033587713,0.017177996
4/02/2021,0.004115242,-0.013293932,0.009046933
5/02/2021,-0.003278685,-0.010479016,-0.000597667
8/02/2021,-0.000822387,0.009077123,-0.011961654
9/02/2021,0.001646128,0.023988042,0.018159701
10/02/2021,0.003286768,-0.001464135,-0.005350801
11/02/2021,-0.004914039,-0.017595316,-0.010759054
12/02/2021,-0.012345648,-0.008955264,0.007250832
15/02/2021,0.033333302,0.009036186,0.027594321
16/02/2021,-0.017741881,-0.028358191,-0.015761675
17/02/2021,0.001641995,-0.015361052,-0.013048676
18/02/2021,0.005737758,-0.014040473,-0.004206765
19/02/2021,0.002444966,0.01898735,0.030778516
22/02/2021,0.027642288,-0.021739152,-0.03044502
23/02/2021,0.030063299,-0.009523852,-0.027777679
24/02/2021,-0.014592974,-0.036858907,-0.027950332
25/02/2021,0.043647734,0.028286072,0.0153355
26/02/2021,0.007468217,-0.019417407,-0.002517292
1/03/2021,0.022980017,0.039603978,0.017034725
2/03/2021,0.073188421,0,-0.001240748
3/03/2021,0.007427391,-0.011111161,0.003726687
4/03/2021,-0.013404813,0.019261646,-0.002475173
5/03/2021,0.004076051,-0.004724354,0.007444065
8/03/2021,-0.008795678,-0.031645634,0.0055419
9/03/2021,0.025256031,0.001634074,0.009185495
10/03/2021,-0.007989403,0.011419141,0.013349557
11/03/2021,-0.010067089,-0.016129027,-0.008982043
12/03/2021,-0.016949153,0.004918135,0.001208452
